"","Gender","Gene","UAS","Driver","Age"
"1572","female","Control","36304","Mhc-GAL4",94
"1573","female","Control","36304","Mhc-GAL4",83
"1574","male","Control","36304","Mhc-GAL4",77
"1575","female","Control","36304","Mhc-GAL4",49
"1576","female","Control","36304","Mhc-GAL4",80
"1577","female","Control","36304","Mhc-GAL4",64
"1578","female","Control","36304","Mhc-GAL4",64
"1579","female","Control","36304","Mhc-GAL4",42
"1580","female","Control","36304","Mhc-GAL4",58
"1581","female","Control","36304","Mhc-GAL4",91
"1582","male","Control","36304","Mhc-GAL4",66
"1583","female","Control","36304","Mhc-GAL4",91
"1584","male","Control","36304","Mhc-GAL4",78
"1585","female","Control","36304","Mhc-GAL4",83
"1586","female","Control","36304","Mhc-GAL4",70
"1587","female","Control","36304","Mhc-GAL4",66
"1588","male","Control","36304","Mhc-GAL4",59
"1589","female","Control","36304","Mhc-GAL4",80
"1590","male","Control","36304","Mhc-GAL4",70
"1591","female","Control","36304","Mhc-GAL4",86
"1592","female","Control","36304","Mhc-GAL4",78
"1593","female","Control","36304","Mhc-GAL4",56
"1594","female","Control","36304","Mhc-GAL4",67
"1595","female","Control","36304","Mhc-GAL4",56
"1596","female","Control","36304","Mhc-GAL4",70
"1597","female","Control","36304","Mhc-GAL4",91
"1598","female","Control","36304","Mhc-GAL4",66
"1599","female","Control","36304","Mhc-GAL4",80
"1600","female","Control","36304","Mhc-GAL4",64
"1601","female","Control","36304","Mhc-GAL4",91
"1602","male","Control","36304","Mhc-GAL4",70
"1603","male","Control","36304","Mhc-GAL4",75
"1604","male","Control","36304","Mhc-GAL4",70
"1605","male","Control","36304","Mhc-GAL4",81
"1606","female","Control","36304","Mhc-GAL4",59
"1607","female","Control","36304","Mhc-GAL4",66
"1608","male","Control","36304","Mhc-GAL4",75
"1609","female","Control","36304","Mhc-GAL4",56
"1610","female","Control","36304","Mhc-GAL4",59
"1611","female","Control","36304","Mhc-GAL4",86
"1612","female","Control","36304","Mhc-GAL4",77
"1613","male","Control","36304","Mhc-GAL4",75
"1614","female","Control","36304","Mhc-GAL4",64
"1615","male","Control","36304","Mhc-GAL4",61
"1616","female","Control","36304","Mhc-GAL4",99
"1617","female","Control","36304","Mhc-GAL4",77
"1618","female","Control","36304","Mhc-GAL4",64
"1619","female","Control","36304","Mhc-GAL4",59
"1620","female","Control","36304","Mhc-GAL4",66
"1621","female","Control","36304","Mhc-GAL4",91
"1622","female","Control","36304","Mhc-GAL4",89
"1623","female","Control","36304","Mhc-GAL4",83
"1624","male","Control","36304","Mhc-GAL4",91
"1625","female","Control","36304","Mhc-GAL4",64
"1626","female","Control","36304","Mhc-GAL4",72
"1627","male","Control","36304","Mhc-GAL4",56
"1628","female","Control","36304","Mhc-GAL4",70
"1629","female","Control","36304","Mhc-GAL4",72
"1630","female","Control","36304","Mhc-GAL4",83
"1631","female","Control","36304","Mhc-GAL4",72
"1632","male","Control","36304","Mhc-GAL4",79
"1633","male","Control","36304","Mhc-GAL4",59
"1634","female","Control","36304","Mhc-GAL4",94
"1635","female","Control","36304","Mhc-GAL4",73
"1636","female","Control","36304","Mhc-GAL4",70
"1637","female","Control","36304","Mhc-GAL4",82
"1638","male","Control","36304","Mhc-GAL4",70
"1639","male","Control","36304","Mhc-GAL4",79
"1640","male","Control","36304","Mhc-GAL4",59
"1641","female","Control","36304","Mhc-GAL4",94
"1642","male","Control","36304","Mhc-GAL4",92
"1643","male","Control","36304","Mhc-GAL4",73
"1644","male","Control","36304","Mhc-GAL4",93
"1645","male","Control","36304","Mhc-GAL4",82
"1646","male","Control","36304","Mhc-GAL4",76
"1647","female","Control","36304","Mhc-GAL4",92
"1648","female","Control","36304","Mhc-GAL4",70
"1649","male","Control","36304","Mhc-GAL4",93
"1650","female","Control","36304","Mhc-GAL4",76
"1651","male","Control","36304","Mhc-GAL4",76
"1652","female","Control","36304","Mhc-GAL4",82
"1653","female","Control","36304","Mhc-GAL4",79
"1654","female","Control","36304","Mhc-GAL4",85
"1655","female","Control","36304","Mhc-GAL4",76
"1656","male","Control","36304","Mhc-GAL4",63
"1657","male","Control","36304","Mhc-GAL4",73
"1658","female","Control","36304","Mhc-GAL4",76
"1659","female","Control","36304","Mhc-GAL4",71
"1660","male","Control","36304","Mhc-GAL4",87
"1661","female","Control","36304","Mhc-GAL4",76
"1662","male","Control","36304","Mhc-GAL4",82
"1663","female","Control","36304","Mhc-GAL4",85
"1664","female","Control","36304","Mhc-GAL4",49
"1665","male","Control","36304","Mhc-GAL4",70
"1666","female","Control","36304","Mhc-GAL4",86
"1667","female","Control","36304","Mhc-GAL4",62
"1668","female","Control","36304","Mhc-GAL4",86
"1669","female","Control","36304","Mhc-GAL4",86
"1670","male","Control","36304","Mhc-GAL4",79
"1671","male","Control","36304","Mhc-GAL4",76
"1672","female","Control","36304","Mhc-GAL4",79
"1673","male","Control","36304","Mhc-GAL4",55
"1674","male","Control","36304","Mhc-GAL4",57
"1675","female","Control","36304","Mhc-GAL4",71
"1676","male","Control","36304","Mhc-GAL4",63
"1677","male","Control","36304","Mhc-GAL4",57
"1678","female","Control","36304","Mhc-GAL4",66
"1679","female","Control","36304","Mhc-GAL4",97
"1680","female","Control","36304","Mhc-GAL4",88
"1681","male","Control","36304","Mhc-GAL4",71
"1682","female","Control","36304","Mhc-GAL4",84
"1683","male","Control","36304","Mhc-GAL4",71
"1684","female","Control","36304","Mhc-GAL4",88
"1685","male","Control","36304","Mhc-GAL4",68
"1686","male","Control","36304","Mhc-GAL4",79
"1687","female","Control","36304","Mhc-GAL4",79
"1688","male","Control","36304","Mhc-GAL4",86
"1689","male","Control","36304","Mhc-GAL4",71
"1690","female","Control","36304","Mhc-GAL4",84
"1691","female","Control","36304","Mhc-GAL4",71
"1692","female","Control","36304","Mhc-GAL4",86
"1693","male","Control","36304","Mhc-GAL4",52
"1694","male","Control","36304","Mhc-GAL4",99
"1695","female","Control","36304","Mhc-GAL4",46
"1696","female","Control","36304","Mhc-GAL4",85
"1697","female","Control","36304","Mhc-GAL4",78
"1698","male","Control","36304","Mhc-GAL4",73
"1699","male","Control","36304","Mhc-GAL4",96
"1700","female","Control","36304","Mhc-GAL4",92
"1701","female","Control","36304","Mhc-GAL4",75
"1702","female","Control","36304","Mhc-GAL4",12
"1703","male","Control","36304","Mhc-GAL4",78
"1704","male","Control","36304","Mhc-GAL4",96
"1705","male","Control","36304","Mhc-GAL4",60
"1706","female","Control","36304","Mhc-GAL4",89
"1707","male","Control","36304","Mhc-GAL4",92
"1708","female","Control","36304","Mhc-GAL4",92
"1709","female","Control","36304","Mhc-GAL4",96
"1710","male","Control","36304","Mhc-GAL4",75
"1711","male","Control","36304","Mhc-GAL4",75
"1712","male","Control","36304","Mhc-GAL4",75
"1713","male","Control","36304","Mhc-GAL4",70
"1714","male","Control","36304","Mhc-GAL4",72
"1715","male","Control","36304","Mhc-GAL4",83
"1716","female","Control","36304","Mhc-GAL4",96
"1717","female","Control","36304","Mhc-GAL4",92
"1718","male","Control","36304","Mhc-GAL4",65
"1719","female","Control","36304","Mhc-GAL4",98
"1720","male","Control","36304","Mhc-GAL4",80
"1721","female","Control","36304","Mhc-GAL4",81
"1722","male","Control","36304","Mhc-GAL4",91
"1723","female","Control","36304","Mhc-GAL4",98
"1724","female","Control","36304","Mhc-GAL4",63
"1725","male","Control","36304","Mhc-GAL4",81
"1726","male","Control","36304","Mhc-GAL4",62
"1727","female","Control","36304","Mhc-GAL4",91
"1728","female","Control","36304","Mhc-GAL4",98
"1729","female","Control","36304","Mhc-GAL4",101
"1730","female","Control","36304","Mhc-GAL4",97
"1731","female","Control","36304","Mhc-GAL4",97
"1732","male","Control","36304","Mhc-GAL4",87
"1733","male","Control","36304","Mhc-GAL4",79
"1734","female","Control","36304","Mhc-GAL4",101
"1735","female","Control","36304","Mhc-GAL4",77
"1736","female","Control","36304","Mhc-GAL4",97
"1737","female","Control","36304","Mhc-GAL4",98
"1738","male","Control","36304","Mhc-GAL4",91
"1739","female","Control","36304","Mhc-GAL4",63
"1740","female","Control","36304","Mhc-GAL4",98
"1741","male","Control","36304","Mhc-GAL4",77
"1742","male","Control","36304","Mhc-GAL4",85
"1743","male","Control","36304","Mhc-GAL4",80
"1744","male","Control","36304","Mhc-GAL4",91
"1745","female","Control","36304","Mhc-GAL4",98
"1746","female","Control","36304","Mhc-GAL4",88
"1747","female","Control","36304","Mhc-GAL4",88
"1748","male","Control","36304","Mhc-GAL4",74
"1749","female","Control","36304","Mhc-GAL4",88
"1750","male","Control","36304","Mhc-GAL4",85
"1751","male","Control","36304","Mhc-GAL4",81
"1752","female","Control","36304","Mhc-GAL4",80
"1753","male","Control","36304","Mhc-GAL4",64
"1754","female","Control","36304","Mhc-GAL4",94
"1755","female","Control","36304","Mhc-GAL4",94
"1756","female","Control","36304","Mhc-GAL4",93
"1757","male","Control","36304","Mhc-GAL4",82
"1758","female","Control","36304","Mhc-GAL4",98
"1759","female","Control","36304","Mhc-GAL4",83
"1760","female","Control","36304","Mhc-GAL4",101
"1761","female","Control","36304","Mhc-GAL4",101
"1762","female","Control","36304","Mhc-GAL4",81
"1763","female","Control","36304","Mhc-GAL4",92
"1764","female","Control","36304","Mhc-GAL4",88
"1765","female","Control","36304","Mhc-GAL4",88
"1766","male","Control","36304","Mhc-GAL4",83
"1767","female","Control","36304","Mhc-GAL4",89
"1768","female","Control","36304","Mhc-GAL4",83
"1769","male","Control","36304","Mhc-GAL4",73
"1770","female","Control","36304","Mhc-GAL4",79
"1771","female","Control","36304","Mhc-GAL4",58
"1772","male","Control","36304","Mhc-GAL4",73
"1773","female","Control","36304","Mhc-GAL4",73
"1774","male","Control","36304","Mhc-GAL4",89
"1775","male","Control","36304","Mhc-GAL4",75
"1776","female","Control","36304","Mhc-GAL4",89
"1777","female","Control","36304","Mhc-GAL4",67
"1778","male","Control","36304","Mhc-GAL4",60
"1779","male","Control","36304","Mhc-GAL4",87
"1780","male","Control","36304","Mhc-GAL4",64
"1781","male","Control","36304","Mhc-GAL4",60
"1782","male","Control","36304","Mhc-GAL4",66
"1783","female","Control","36304","Mhc-GAL4",98
"1784","male","Control","36304","Mhc-GAL4",71
"1785","female","Control","36304","Mhc-GAL4",98
"1786","male","Control","36304","Mhc-GAL4",66
"1787","male","Control","36304","Mhc-GAL4",49
"1788","male","Control","36304","Mhc-GAL4",73
"1789","female","Control","36304","Mhc-GAL4",101
"1790","male","Control","36304","Mhc-GAL4",87
"1791","male","Control","36304","Mhc-GAL4",55
"1792","male","Control","36304","Mhc-GAL4",48
"1793","female","Control","36304","Mhc-GAL4",73
"1794","male","Control","36304","Mhc-GAL4",87
"1795","male","Control","36304","Mhc-GAL4",71
"1796","male","Control","36304","Mhc-GAL4",73
"1797","male","Control","36304","Mhc-GAL4",69
"1798","female","Control","36304","Mhc-GAL4",100
"1799","female","Control","36304","Mhc-GAL4",96
"1800","male","Control","36304","Mhc-GAL4",69
"1801","female","Control","36304","Mhc-GAL4",98
"1802","female","Control","36304","Mhc-GAL4",96
"1803","female","Control","36304","Mhc-GAL4",94
"1804","male","Control","36304","Mhc-GAL4",56
"1805","female","Control","36304","Mhc-GAL4",87
"1806","female","Control","36304","Mhc-GAL4",96
"1807","female","Control","36304","Mhc-GAL4",101
"1808","male","Control","36304","Mhc-GAL4",73
"1809","female","Control","36304","Mhc-GAL4",77
"4041","female","Control","36304","Mef-GAL4",106
"4042","female","Control","36304","Mef-GAL4",80
"4043","female","Control","36304","Mef-GAL4",71
"4044","female","Control","36304","Mef-GAL4",71
"4045","female","Control","36304","Mef-GAL4",99
"4046","female","Control","36304","Mef-GAL4",71
"4047","male","Control","36304","Mef-GAL4",88
"4048","female","Control","36304","Mef-GAL4",71
"4049","female","Control","36304","Mef-GAL4",80
"4050","male","Control","36304","Mef-GAL4",106
"4051","female","Control","36304","Mef-GAL4",103
"4052","female","Control","36304","Mef-GAL4",99
"4053","male","Control","36304","Mef-GAL4",89
"4054","female","Control","36304","Mef-GAL4",85
"4055","female","Control","36304","Mef-GAL4",85
"4056","female","Control","36304","Mef-GAL4",103
"4057","female","Control","36304","Mef-GAL4",63
"4058","male","Control","36304","Mef-GAL4",92
"4059","male","Control","36304","Mef-GAL4",88
"4060","female","Control","36304","Mef-GAL4",103
"4061","female","Control","36304","Mef-GAL4",87
"4062","female","Control","36304","Mef-GAL4",77
"4063","female","Control","36304","Mef-GAL4",103
"4064","female","Control","36304","Mef-GAL4",88
"4065","female","Control","36304","Mef-GAL4",71
"4066","male","Control","36304","Mef-GAL4",99
"4067","female","Control","36304","Mef-GAL4",99
"4068","female","Control","36304","Mef-GAL4",68
"4069","male","Control","36304","Mef-GAL4",96
"4070","male","Control","36304","Mef-GAL4",88
"4071","male","Control","36304","Mef-GAL4",105
"4072","female","Control","36304","Mef-GAL4",103
"4073","female","Control","36304","Mef-GAL4",93
"4074","female","Control","36304","Mef-GAL4",85
"4075","female","Control","36304","Mef-GAL4",71
"4076","female","Control","36304","Mef-GAL4",93
"4077","male","Control","36304","Mef-GAL4",98
"4078","female","Control","36304","Mef-GAL4",93
"4079","male","Control","36304","Mef-GAL4",85
"4080","female","Control","36304","Mef-GAL4",95
"4081","male","Control","36304","Mef-GAL4",106
"4082","female","Control","36304","Mef-GAL4",102
"4083","male","Control","36304","Mef-GAL4",93
"4084","female","Control","36304","Mef-GAL4",93
"4085","male","Control","36304","Mef-GAL4",108
"4086","male","Control","36304","Mef-GAL4",106
"4087","male","Control","36304","Mef-GAL4",100
"4088","female","Control","36304","Mef-GAL4",60
"4089","male","Control","36304","Mef-GAL4",99
"4090","male","Control","36304","Mef-GAL4",78
"4091","male","Control","36304","Mef-GAL4",100
"4092","female","Control","36304","Mef-GAL4",106
"4093","female","Control","36304","Mef-GAL4",102
"4094","male","Control","36304","Mef-GAL4",93
"4095","female","Control","36304","Mef-GAL4",99
"4096","male","Control","36304","Mef-GAL4",82
"4097","female","Control","36304","Mef-GAL4",93
"4098","female","Control","36304","Mef-GAL4",69
"4099","female","Control","36304","Mef-GAL4",102
"4100","female","Control","36304","Mef-GAL4",87
"4101","female","Control","36304","Mef-GAL4",85
"4102","female","Control","36304","Mef-GAL4",85
"4103","male","Control","36304","Mef-GAL4",93
"4104","female","Control","36304","Mef-GAL4",89
"4105","female","Control","36304","Mef-GAL4",93
"4106","female","Control","36304","Mef-GAL4",93
"4107","female","Control","36304","Mef-GAL4",82
"4108","male","Control","36304","Mef-GAL4",92
"4109","male","Control","36304","Mef-GAL4",88
"4110","female","Control","36304","Mef-GAL4",36
"4111","female","Control","36304","Mef-GAL4",69
"4112","male","Control","36304","Mef-GAL4",99
"4113","female","Control","36304","Mef-GAL4",80
"4114","female","Control","36304","Mef-GAL4",109
"4115","male","Control","36304","Mef-GAL4",92
"4116","female","Control","36304","Mef-GAL4",93
"4117","male","Control","36304","Mef-GAL4",98
"4118","male","Control","36304","Mef-GAL4",89
"4119","male","Control","36304","Mef-GAL4",101
"4120","male","Control","36304","Mef-GAL4",95
"4121","female","Control","36304","Mef-GAL4",87
"4122","male","Control","36304","Mef-GAL4",71
"4123","female","Control","36304","Mef-GAL4",85
"4124","female","Control","36304","Mef-GAL4",100
"4125","male","Control","36304","Mef-GAL4",93
"4126","male","Control","36304","Mef-GAL4",98
"4127","female","Control","36304","Mef-GAL4",89
"4128","male","Control","36304","Mef-GAL4",108
"4129","male","Control","36304","Mef-GAL4",80
"4130","male","Control","36304","Mef-GAL4",93
"4131","male","Control","36304","Mef-GAL4",54
"4132","male","Control","36304","Mef-GAL4",100
"4133","male","Control","36304","Mef-GAL4",96
"4134","female","Control","36304","Mef-GAL4",80
"4135","female","Control","36304","Mef-GAL4",99
"4136","female","Control","36304","Mef-GAL4",74
"4137","male","Control","36304","Mef-GAL4",93
"4138","female","Control","36304","Mef-GAL4",72
"4139","female","Control","36304","Mef-GAL4",106
"4140","female","Control","36304","Mef-GAL4",50
"4141","male","Control","36304","Mef-GAL4",106
"4142","female","Control","36304","Mef-GAL4",72
"4143","male","Control","36304","Mef-GAL4",93
"4144","female","Control","36304","Mef-GAL4",115
"4145","male","Control","36304","Mef-GAL4",46
"4146","male","Control","36304","Mef-GAL4",93
"4147","female","Control","36304","Mef-GAL4",96
"4148","female","Control","36304","Mef-GAL4",109
"4149","female","Control","36304","Mef-GAL4",96
"4150","female","Control","36304","Mef-GAL4",69
"4151","female","Control","36304","Mef-GAL4",92
"4152","female","Control","36304","Mef-GAL4",72
"4153","female","Control","36304","Mef-GAL4",65
"4154","male","Control","36304","Mef-GAL4",86
"4155","male","Control","36304","Mef-GAL4",88
"4156","male","Control","36304","Mef-GAL4",96
"4157","female","Control","36304","Mef-GAL4",92
"4158","female","Control","36304","Mef-GAL4",81
"4159","female","Control","36304","Mef-GAL4",62
"4160","male","Control","36304","Mef-GAL4",108
"4161","female","Control","36304","Mef-GAL4",5
"4162","male","Control","36304","Mef-GAL4",86
"4163","male","Control","36304","Mef-GAL4",92
"4164","male","Control","36304","Mef-GAL4",92
"4165","male","Control","36304","Mef-GAL4",108
"4166","female","Control","36304","Mef-GAL4",92
"4167","male","Control","36304","Mef-GAL4",95
"4168","male","Control","36304","Mef-GAL4",102
"4169","female","Control","36304","Mef-GAL4",95
"4170","male","Control","36304","Mef-GAL4",108
"4171","female","Control","36304","Mef-GAL4",72
"4172","male","Control","36304","Mef-GAL4",8
"4173","male","Control","36304","Mef-GAL4",99
"4174","female","Control","36304","Mef-GAL4",78
"4175","female","Control","36304","Mef-GAL4",101
"4176","female","Control","36304","Mef-GAL4",107
"4177","female","Control","36304","Mef-GAL4",107
"4178","male","Control","36304","Mef-GAL4",91
"4179","male","Control","36304","Mef-GAL4",97
"4180","female","Control","36304","Mef-GAL4",97
"4181","male","Control","36304","Mef-GAL4",57
"4182","male","Control","36304","Mef-GAL4",97
"4183","female","Control","36304","Mef-GAL4",107
"4184","female","Control","36304","Mef-GAL4",89
"4185","male","Control","36304","Mef-GAL4",63
"4186","female","Control","36304","Mef-GAL4",95
"4187","male","Control","36304","Mef-GAL4",93
"4188","female","Control","36304","Mef-GAL4",98
"4189","female","Control","36304","Mef-GAL4",107
"4190","female","Control","36304","Mef-GAL4",92
"4191","male","Control","36304","Mef-GAL4",13
"4192","male","Control","36304","Mef-GAL4",71
"4193","female","Control","36304","Mef-GAL4",107
"4194","female","Control","36304","Mef-GAL4",105
"4195","female","Control","36304","Mef-GAL4",97
"4196","female","Control","36304","Mef-GAL4",105
"4197","female","Control","36304","Mef-GAL4",98
"4198","male","Control","36304","Mef-GAL4",95
"4199","female","Control","36304","Mef-GAL4",97
"4200","female","Control","36304","Mef-GAL4",89
"4201","male","Control","36304","Mef-GAL4",100
"4202","male","Control","36304","Mef-GAL4",84
"4203","female","Control","36304","Mef-GAL4",107
"4204","male","Control","36304","Mef-GAL4",68
"4205","male","Control","36304","Mef-GAL4",92
"4206","female","Control","36304","Mef-GAL4",89
"4207","female","Control","36304","Mef-GAL4",105
"4208","male","Control","36304","Mef-GAL4",95
"4209","male","Control","36304","Mef-GAL4",101
"4210","male","Control","36304","Mef-GAL4",97
"4211","male","Control","36304","Mef-GAL4",95
"4212","male","Control","36304","Mef-GAL4",107
"4213","female","Control","36304","Mef-GAL4",105
"4214","male","Control","36304","Mef-GAL4",9
"4215","male","Control","36304","Mef-GAL4",83
"4216","female","Control","36304","Mef-GAL4",68
"4217","female","Control","36304","Mef-GAL4",100
"4218","male","Control","36304","Mef-GAL4",93
"4219","female","Control","36304","Mef-GAL4",60
"4220","male","Control","36304","Mef-GAL4",86
"4221","male","Control","36304","Mef-GAL4",105
"4222","male","Control","36304","Mef-GAL4",86
"4223","male","Control","36304","Mef-GAL4",95
"4224","male","Control","36304","Mef-GAL4",92
"4225","male","Control","36304","Mef-GAL4",83
"4226","male","Control","36304","Mef-GAL4",112
"4227","male","Control","36304","Mef-GAL4",94
"4228","female","Control","36304","Mef-GAL4",103
"4229","male","Control","36304","Mef-GAL4",94
"4230","female","Control","36304","Mef-GAL4",76
"4231","female","Control","36304","Mef-GAL4",105
"4232","female","Control","36304","Mef-GAL4",106
"4233","female","Control","36304","Mef-GAL4",98
"4234","male","Control","36304","Mef-GAL4",101
"4235","male","Control","36304","Mef-GAL4",96
"4236","male","Control","36304","Mef-GAL4",73
"4237","female","Control","36304","Mef-GAL4",97
"4238","female","Control","36304","Mef-GAL4",89
"4239","male","Control","36304","Mef-GAL4",89
"4240","male","Control","36304","Mef-GAL4",89
"4241","male","Control","36304","Mef-GAL4",93
"4242","female","Control","36304","Mef-GAL4",97
"4243","female","Control","36304","Mef-GAL4",88
"4244","male","Control","36304","Mef-GAL4",78
"4245","male","Control","36304","Mef-GAL4",93
"4246","male","Control","36304","Mef-GAL4",93
"4247","male","Control","36304","Mef-GAL4",88
"4248","male","Control","36304","Mef-GAL4",97
"4249","female","Control","36304","Mef-GAL4",102
"4250","female","Control","36304","Mef-GAL4",97
"4251","male","Control","36304","Mef-GAL4",101
"4252","male","Control","36304","Mef-GAL4",94
"4253","male","Control","36304","Mef-GAL4",78
"4254","male","Control","36304","Mef-GAL4",97
"4255","male","Control","36304","Mef-GAL4",77
"4256","female","Control","36304","Mef-GAL4",103
"4257","male","Control","36304","Mef-GAL4",80
"4258","male","Control","36304","Mef-GAL4",92
"4259","female","Control","36304","Mef-GAL4",97
"4260","male","Control","36304","Mef-GAL4",102
"4261","male","Control","36304","Mef-GAL4",92
"4262","female","Control","36304","Mef-GAL4",94
"4263","male","Control","36304","Mef-GAL4",94
"4264","male","Control","36304","Mef-GAL4",99
"4265","female","Control","36304","Mef-GAL4",93
"4266","female","Control","36304","Mef-GAL4",83
"4267","male","Control","36304","Mef-GAL4",92
"4268","female","Control","36304","Mef-GAL4",95
"4269","male","Control","36304","Mef-GAL4",98
"4270","male","Control","36304","Mef-GAL4",93
"4271","male","Control","36304","Mef-GAL4",71
"4272","male","Control","36304","Mef-GAL4",99
"4273","male","Control","36304","Mef-GAL4",63
"4274","male","Control","36304","Mef-GAL4",63
"4275","female","Control","36304","Mef-GAL4",104
"4276","female","Control","36304","Mef-GAL4",92
"4277","male","Control","36304","Mef-GAL4",63
"4278","female","Control","36304","Mef-GAL4",104
"4279","male","Control","36304","Mef-GAL4",95
"4280","female","Control","36304","Mef-GAL4",94
"4281","male","Control","36304","Mef-GAL4",63
"4282","male","Control","36304","Mef-GAL4",101
"4283","female","Control","36304","Mef-GAL4",104
"4284","male","Control","36304","Mef-GAL4",94
"4285","male","Control","36304","Mef-GAL4",95
"4286","male","Control","36304","Mef-GAL4",63
"4287","male","Control","36304","Mef-GAL4",101
"4288","male","Control","36304","Mef-GAL4",94
"4289","male","Control","36304","Mef-GAL4",98
"4290","female","Control","36304","Mef-GAL4",99
"4291","male","Control","36304","Mef-GAL4",105
"4292","male","Control","36304","Mef-GAL4",94
"4293","female","Control","36304","Mef-GAL4",96
"4294","male","Control","36304","Mef-GAL4",87
"4295","male","Control","36304","Mef-GAL4",100
"4296","female","Control","36304","Mef-GAL4",96
"4297","female","Control","36304","Mef-GAL4",79
"4298","female","Control","36304","Mef-GAL4",103
"4299","male","Control","36304","Mef-GAL4",95
"4300","male","Control","36304","Mef-GAL4",94
"4301","female","Control","36304","Mef-GAL4",52
"4302","female","Control","36304","Mef-GAL4",88
"4303","female","Control","36304","Mef-GAL4",61
"4304","female","Control","36304","Mef-GAL4",79
"4305","male","Control","36304","Mef-GAL4",56
"4306","male","Control","36304","Mef-GAL4",107
"4307","male","Control","36304","Mef-GAL4",79
"4308","male","Control","36304","Mef-GAL4",79
"4309","male","Control","36304","Mef-GAL4",79
"4310","female","Control","36304","Mef-GAL4",53
"4311","male","Control","36304","Mef-GAL4",92
"4312","male","Control","36304","Mef-GAL4",107
"4313","female","Control","36304","Mef-GAL4",89
"4314","female","Control","36304","Mef-GAL4",61
"4315","male","Control","36304","Mef-GAL4",89
"4316","male","Control","36304","Mef-GAL4",89
"4317","female","Control","36304","Mef-GAL4",79
"4318","male","Control","36304","Mef-GAL4",71
"4319","female","Control","36304","Mef-GAL4",93
"4320","female","Control","36304","Mef-GAL4",89
"4321","male","Control","36304","Mef-GAL4",107
"4322","female","Control","36304","Mef-GAL4",83
"4323","female","Control","36304","Mef-GAL4",36
"4324","male","Control","36304","Mef-GAL4",45
"4325","male","Control","36304","Mef-GAL4",56
"4326","male","Control","36304","Mef-GAL4",96
"4327","male","Control","36304","Mef-GAL4",89
"4328","male","Control","36304","Mef-GAL4",71
"4329","female","Control","36304","Mef-GAL4",83
"4330","male","Control","36304","Mef-GAL4",79
"4331","female","Control","36304","Mef-GAL4",58
"4332","female","Control","36304","Mef-GAL4",44
"4333","male","Control","36304","Mef-GAL4",84
"4334","female","Control","36304","Mef-GAL4",48
"4335","male","Control","36304","Mef-GAL4",71
"4336","male","Control","36304","Mef-GAL4",71
"4337","male","Control","36304","Mef-GAL4",63
"4338","male","Control","36304","Mef-GAL4",101
"4339","female","Control","36304","Mef-GAL4",99
"4340","female","Control","36304","Mef-GAL4",84
"4341","female","Control","36304","Mef-GAL4",92
"4342","male","Control","36304","Mef-GAL4",89
"4343","male","Control","36304","Mef-GAL4",93
"4344","female","Control","36304","Mef-GAL4",105
"4345","male","Control","36304","Mef-GAL4",93
"4346","male","Control","36304","Mef-GAL4",89
"4347","female","Control","36304","Mef-GAL4",100
"4348","female","Control","36304","Mef-GAL4",84
"4349","male","Control","36304","Mef-GAL4",63
"4350","female","Control","36304","Mef-GAL4",80
"4351","male","Control","36304","Mef-GAL4",89
"4352","female","Control","36304","Mef-GAL4",97
"4353","female","Control","36304","Mef-GAL4",97
"4354","female","Control","36304","Mef-GAL4",104
"4355","male","Control","36304","Mef-GAL4",93
"4356","female","Control","36304","Mef-GAL4",107
"4357","female","Control","36304","Mef-GAL4",103
"4358","female","Control","36304","Mef-GAL4",108
"4359","female","Control","36304","Mef-GAL4",108
"4360","female","Control","36304","Mef-GAL4",85
"4361","female","Control","36304","Mef-GAL4",99
"4362","female","Control","36304","Mef-GAL4",93
"4363","female","Control","36304","Mef-GAL4",92
"4364","male","Control","36304","Mef-GAL4",63
"4365","female","Control","36304","Mef-GAL4",97
"4366","male","Control","36304","Mef-GAL4",89
"4367","female","Control","36304","Mef-GAL4",101
"4368","female","Control","36304","Mef-GAL4",101
"4369","female","Control","36304","Mef-GAL4",87
"4370","female","Control","36304","Mef-GAL4",104
"4371","female","Control","36304","Mef-GAL4",103
"4372","male","Control","36304","Mef-GAL4",89
"4373","female","Control","36304","Mef-GAL4",101
"4374","female","Control","36304","Mef-GAL4",103
"4375","female","Control","36304","Mef-GAL4",105
"4376","female","Control","36304","Mef-GAL4",84
"4377","male","Control","36304","Mef-GAL4",89
"4378","female","Control","36304","Mef-GAL4",92
"4379","female","Control","36304","Mef-GAL4",107
"4380","male","Control","36304","Mef-GAL4",53
"4381","female","Control","36304","Mef-GAL4",101
"4382","female","Control","36304","Mef-GAL4",93
"4383","female","Control","36304","Mef-GAL4",107
"4384","female","Control","36304","Mef-GAL4",93
"4385","male","Control","36304","Mef-GAL4",105
"4386","male","Control","36304","Mef-GAL4",53
"4387","female","Control","36304","Mef-GAL4",97
"4388","female","Control","36304","Mef-GAL4",101
"4389","male","Control","36304","Mef-GAL4",93
"4390","female","Control","36304","Mef-GAL4",90
"4391","female","Control","36304","Mef-GAL4",105
"4392","female","Control","36304","Mef-GAL4",28
"4393","female","Control","36304","Mef-GAL4",90
"4394","female","Control","36304","Mef-GAL4",97
"4395","male","Control","36304","Mef-GAL4",97
"4396","male","Control","36304","Mef-GAL4",80
"4397","female","Control","36304","Mef-GAL4",93
"4398","male","Control","36304","Mef-GAL4",93
"4399","male","Control","36304","Mef-GAL4",85
