"","UAS","CrossName","Gender","Phenotype","Birth.Date","Death.Date","Accidental","Notes","Generation","Cross","Replicate","DateStarted","Male","Female","Age","Driver","Gene","Genotype"
"14407","35144","PP1","male","ser",2013-07-01,2013-09-10,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",71,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14408","35144","PP1","male","ser",2013-07-01,2013-09-10,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",71,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14409","35144","PP1","male","tm6b",2013-07-01,2013-08-23,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",53,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14410","35144","PP1","male","tm6b",2013-07-01,2013-08-23,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",53,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14411","35144","PP1","male","tm6b",2013-07-01,2013-08-23,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",53,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14412","35144","PP1","male","tm6b",2013-07-01,2013-08-23,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",53,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14413","35144","PP1","male","tm6b",2013-07-01,2013-08-23,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",53,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14414","35144","PP1","male","tm6b",2013-07-01,2013-08-23,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",53,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14415","35144","PP1","male","tm6b",2013-07-01,2013-08-23,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",53,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14416","35144","PP1","male","tm6b",2013-07-01,2013-08-23,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",53,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14417","35144","PP1","male","tm6b",2013-07-13,2013-09-24,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",73,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14418","35144","PP1","male","tm6b",2013-07-13,2013-09-24,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",73,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14419","35144","PP1","male","tm6b",2013-07-13,2013-09-24,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",73,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14420","35144","PP1","male","tm6b",2013-07-13,2013-09-24,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",73,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14421","35144","PP1","male","tm6b",2013-07-13,2013-09-24,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",73,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14422","35144","PP1","male","tm6b",2013-07-13,2013-09-24,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",73,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14423","35144","PP1","male","tm6b",2013-07-13,2013-09-24,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",73,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14424","35144","PP1","male","tm6b",2013-07-13,2013-09-24,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",73,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14425","35144","PP1","male","ser",2013-07-02,2013-08-02,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",31,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14426","35144","PP1","male","ser",2013-07-02,2013-08-02,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",31,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14427","35144","PP1","male","ser",2013-07-02,2013-08-02,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",31,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14428","35144","PP1","male","ser",2013-07-02,2013-08-02,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",31,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14429","35144","PP1","male","ser",2013-07-02,2013-08-02,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",31,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14430","35144","PP1","male","ser",2013-07-02,2013-08-02,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",31,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14431","35144","PP1","male","ser",2013-07-02,2013-08-02,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",31,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14432","35144","PP1","male","ser",2013-07-02,2013-08-02,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",31,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14433","35144","PP1","male","ser",2013-07-04,2013-08-19,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",46,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14434","35144","PP1","male","ser",2013-07-04,2013-08-19,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",46,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14435","35144","PP1","male","ser",2013-07-04,2013-08-19,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",46,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14436","35144","PP1","male","ser",2013-07-04,2013-08-19,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",46,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14437","35144","PP1","male","ser",2013-07-04,2013-08-19,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",46,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14438","35144","PP1","male","ser",2013-07-04,2013-08-19,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",46,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14439","35144","PP1","male","ser",2013-07-04,2013-08-19,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",46,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14440","35144","PP1","male","ser",2013-07-04,2013-08-19,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",46,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14441","35144","PP1","male","ser",2013-07-01,2013-09-10,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",71,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14442","35144","PP1","male","ser",2013-07-01,2013-09-10,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",71,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14443","35144","PP1","male","ser",2013-07-01,2013-09-10,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",71,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14444","35144","PP1","male","ser",2013-07-01,2013-09-10,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",71,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14445","35144","PP1","male","ser",2013-07-01,2013-09-10,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",71,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14446","35144","PP1","male","ser",2013-07-01,2013-09-10,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",71,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14447","35144","PP1","male","ser",2013-07-01,2013-09-10,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",71,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14448","35144","PP1","male","ser",2013-07-01,2013-09-10,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",71,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14449","35144","PP1","male","sb",2013-07-07,2013-08-23,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",47,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14450","35144","PP1","male","sb",2013-07-07,2013-08-23,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",47,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14451","35144","PP1","male","sb",2013-07-07,2013-08-23,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",47,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14452","35144","PP1","male","sb",2013-07-07,2013-08-23,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",47,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14453","35144","PP1","male","sb",2013-07-07,2013-08-23,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",47,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14454","35144","PP1","male","sb",2013-07-07,2013-08-23,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",47,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14455","35144","PP1","male","sb",2013-07-07,2013-08-23,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",47,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14456","35144","PP1","male","sb",2013-07-07,2013-08-23,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",47,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14457","35144","PP1","female","wt",2013-07-05,2013-09-26,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",83,"Hand-Gal4","Tsc1","shRNA/GAL4"
"14458","35144","PP1","female","wt",2013-07-05,2013-09-26,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",83,"Hand-Gal4","Tsc1","shRNA/GAL4"
"14459","35144","PP1","female","wt",2013-07-05,2013-09-26,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",83,"Hand-Gal4","Tsc1","shRNA/GAL4"
"14460","35144","PP1","female","wt",2013-07-05,2013-09-26,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",83,"Hand-Gal4","Tsc1","shRNA/GAL4"
"14461","35144","PP1","female","wt",2013-07-05,2013-09-26,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",83,"Hand-Gal4","Tsc1","shRNA/GAL4"
"14462","35144","PP1","female","wt",2013-07-05,2013-09-26,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",83,"Hand-Gal4","Tsc1","shRNA/GAL4"
"14463","35144","PP1","female","wt",2013-07-05,2013-09-26,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",83,"Hand-Gal4","Tsc1","shRNA/GAL4"
"14464","35144","PP1","female","wt",2013-07-05,2013-09-26,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",83,"Hand-Gal4","Tsc1","shRNA/GAL4"
"14465","35144","PP1","female","tm6b",2013-07-05,2013-09-10,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",67,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14466","35144","PP1","female","tm6b",2013-07-05,2013-09-10,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",67,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14467","35144","PP1","female","tm6b",2013-07-05,2013-09-10,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",67,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14468","35144","PP1","female","tm6b",2013-07-05,2013-09-10,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",67,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14469","35144","PP1","female","tm6b",2013-07-05,2013-09-10,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",67,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14470","35144","PP1","female","tm6b",2013-07-05,2013-09-10,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",67,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14471","35144","PP1","female","tm6b",2013-07-05,2013-09-10,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",67,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14472","35144","PP1","female","tm6b",2013-07-05,2013-09-10,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",67,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14473","35144","PP1","male","ser",2013-07-04,2013-08-26,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",53,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14474","35144","PP1","male","ser",2013-07-04,2013-08-26,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",53,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14475","35144","PP1","male","ser",2013-07-04,2013-08-26,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",53,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14476","35144","PP1","male","ser",2013-07-04,2013-08-26,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",53,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14477","35144","PP1","male","ser",2013-07-04,2013-08-26,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",53,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14478","35144","PP1","male","ser",2013-07-04,2013-08-26,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",53,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14479","35144","PP1","male","ser",2013-07-04,2013-08-26,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",53,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14480","35144","PP1","male","ser",2013-07-04,2013-08-26,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",53,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14481","35144","PP1","female","tm6b/ser",2013-07-01,2013-08-02,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",32,"Hand-Gal4","Tsc1","Tm3,sb/Tm6B"
"14482","35144","PP1","female","tm6b/ser",2013-07-01,2013-08-02,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",32,"Hand-Gal4","Tsc1","Tm3,sb/Tm6B"
"14483","35144","PP1","female","tm6b/ser",2013-07-01,2013-08-02,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",32,"Hand-Gal4","Tsc1","Tm3,sb/Tm6B"
"14484","35144","PP1","female","tm6b/ser",2013-07-01,2013-08-02,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",32,"Hand-Gal4","Tsc1","Tm3,sb/Tm6B"
"14485","35144","PP1","female","tm6b/ser",2013-07-01,2013-08-02,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",32,"Hand-Gal4","Tsc1","Tm3,sb/Tm6B"
"14486","35144","PP1","female","tm6b/ser",2013-07-01,2013-08-02,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",32,"Hand-Gal4","Tsc1","Tm3,sb/Tm6B"
"14487","35144","PP1","female","tm6b/ser",2013-07-01,2013-08-02,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",32,"Hand-Gal4","Tsc1","Tm3,sb/Tm6B"
"14488","35144","PP1","female","tm6b/ser",2013-07-01,2013-08-02,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",32,"Hand-Gal4","Tsc1","Tm3,sb/Tm6B"
"14489","35144","PP1","male","ser",2013-07-02,2013-09-10,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",70,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14490","35144","PP1","male","ser",2013-07-02,2013-09-10,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",70,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14491","35144","PP1","male","ser",2013-07-02,2013-09-10,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",70,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14492","35144","PP1","male","ser",2013-07-02,2013-09-10,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",70,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14493","35144","PP1","male","ser",2013-07-02,2013-09-10,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",70,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14494","35144","PP1","male","ser",2013-07-02,2013-09-10,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",70,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14495","35144","PP1","male","ser",2013-07-02,2013-09-10,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",70,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14496","35144","PP1","male","ser",2013-07-02,2013-09-10,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",70,"Hand-Gal4","Tsc1","shRNA/Tm3,sb"
"14497","35144","PP1","female","tm6b",2013-07-05,2013-09-17,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",74,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14498","35144","PP1","female","tm6b",2013-07-05,2013-09-17,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",74,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14499","35144","PP1","female","tm6b",2013-07-05,2013-09-17,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",74,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14500","35144","PP1","female","tm6b",2013-07-05,2013-09-17,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",74,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14501","35144","PP1","female","tm6b",2013-07-05,2013-09-17,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",74,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14502","35144","PP1","female","tm6b",2013-07-05,2013-09-17,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",74,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14503","35144","PP1","female","tm6b",2013-07-05,2013-09-17,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",74,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14504","35144","PP1","female","tm6b",2013-07-05,2013-09-17,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",74,"Hand-Gal4","Tsc1","GAL4/Tm6B"
"14505","35144","PP1","female","wt",2013-07-05,2013-10-08,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",95,"Hand-Gal4","Tsc1","shRNA/GAL4"
"14506","35144","PP1","female","wt",2013-07-05,2013-10-08,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",95,"Hand-Gal4","Tsc1","shRNA/GAL4"
"14507","35144","PP1","female","wt",2013-07-05,2013-10-08,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",95,"Hand-Gal4","Tsc1","shRNA/GAL4"
"14508","35144","PP1","female","wt",2013-07-05,2013-10-08,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",95,"Hand-Gal4","Tsc1","shRNA/GAL4"
"14509","35144","PP1","female","wt",2013-07-05,2013-10-08,FALSE,"",1,"35144/Tm6B x Hand-Gal4/Tm3-ser",2,"6/20/2013","35144/Tm6B","Hand-Gal4/Tm3-ser",95,"Hand-Gal4","Tsc1","shRNA/GAL4"
